Address,Symbol Name,Matching
000000710018056C,_ZN19SenobiLocalFunction9isHitCeilEPN4sead7Vector3IfEEPKN2al9LiveActorEP30PlayerCollisionCheckSphereMoveRKS2_SB_f,false
0000007100180658,_ZN19SenobiLocalFunction9isHitWallEPN4sead7Vector3IfEEPN2al9LiveActorEP30PlayerCollisionCheckSphereMoveRKS2_,false
000000710018076C,sub_710018076C,false
0000007100180890,_ZN19SenobiLocalFunction27invalidateAllStretchSensorsEPN2al9LiveActorE,false
0000007100180910,_ZN19SenobiLocalFunction20updateStretchSensorsEPN2al9LiveActorEf,false
0000007100180A10,_ZN19SenobiLocalFunction19isHoldStretchButtonEPK14IUsePlayerHack,false
0000007100180A14,_ZN19SenobiLocalFunction25trySendMsgToLandingGroundEPN2al9LiveActorEP19IUsePlayerCollision,false
0000007100180A74,_ZN19SenobiLocalFunction7getLeafEPKN2al9LiveActorEi,false
0000007100180A7C,_ZN19SenobiLocalFunction13calcLeavesNumEPKN2al9LiveActorE,false
0000007100180AFC,_ZN19SenobiLocalFunction15tryTurnToPlayerEPN2al9LiveActorEf,false
0000007100180B64,_ZN19SenobiLocalFunction10hideSenobiEP6Senobi,false
0000007100180BA0,_ZN19SenobiLocalFunction10showSenobiEP6Senobi,false
0000007100180BDC,_ZN19SenobiLocalFunction22getSenobiStretchLengthEPK6Senobi,false
0000007100180BE4,_ZN19SenobiLocalFunction22setSenobiStretchLengthEP6Senobif,false
0000007100180BEC,_ZN16SenobiStateEnemy19getStretchLengthMaxEv,false
0000007100180BF8,_ZN16SenobiStateEnemyC2EP6SenobiRKN2al13ActorInitInfoE,false
0000007100180E10,_ZN16SenobiStateEnemy6appearEv,false
0000007100180F00,_ZN16SenobiStateEnemy15updateSensorPosEv,false
0000007100180FE8,_ZN16SenobiStateEnemy30requestAppearFromGeneratePointERKN4sead7Vector3IfEES4_,false
0000007100181050,_ZN16SenobiStateEnemy4killEv,false
00000071001810A8,_ZN16SenobiStateEnemy12attackSensorEPN2al9HitSensorES2_,false
0000007100181254,_ZN16SenobiStateEnemy10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_,false
0000007100181744,_ZN16SenobiStateEnemy22tryReceiveMsgStartHackEPKN2al9SensorMsgE,false
00000071001817DC,_ZNK16SenobiStateEnemy12isStateSwoonEv,false
00000071001817EC,_ZNK16SenobiStateEnemy6isDeadEv,false
0000007100181848,_ZNK16SenobiStateEnemy10isEndResetEv,false
0000007100181858,_ZN16SenobiStateEnemy7controlEv,false
000000710018187C,_ZN16SenobiStateEnemy26updateShadowMaskDropLengthEv,false
00000071001819C8,_ZN16SenobiStateEnemy14updateVelocityEv,false
0000007100181AD4,_ZN16SenobiStateEnemy7tryFindEv,false
0000007100181B44,_ZN16SenobiStateEnemy6doLandEv,false
0000007100181B94,_ZN16SenobiStateEnemy26exeAppearFromGeneratePointEv,false
0000007100181BF8,_ZN16SenobiStateEnemy9exeWanderEv,false
0000007100181C84,_ZN16SenobiStateEnemy9exeAttackEv,false
0000007100181D0C,_ZN16SenobiStateEnemy7exeFindEv,false
0000007100181D7C,_ZN16SenobiStateEnemy7exeTurnEv,false
0000007100181DFC,_ZN16SenobiStateEnemy10exeStretchEv,false
0000007100181FA0,_ZN16SenobiStateEnemy14exeStretchWaitEv,false
0000007100181FE4,_ZN16SenobiStateEnemy9exeShrinkEv,false
00000071001820A8,_ZN16SenobiStateEnemy13exeFallAttackEv,false
00000071001821B0,_ZN16SenobiStateEnemy7exeLandEv,false
000000710018224C,_ZN16SenobiStateEnemy11exeTrampledEv,false
00000071001822C8,_ZN16SenobiStateEnemy12exePressDownEv,false
00000071001823A0,_ZN16SenobiStateEnemy11exeBlowDownEv,false
0000007100182410,_ZN16SenobiStateEnemy12exeDamageCapEv,false
00000071001824F0,_ZN16SenobiStateEnemy15exeDamageCapAirEv,false
00000071001825D8,_ZN16SenobiStateEnemy8exeSwoonEv,false
000000710018264C,_ZN16SenobiStateEnemy8endSwoonEv,false
000000710018265C,_ZN16SenobiStateEnemy10exeTrampleEv,false
000000710018276C,_ZN16SenobiStateEnemyD0Ev,false
0000007100182790,sub_7100182790,false
0000007100182798,sub_7100182798,false
0000007100182810,sub_7100182810,false
0000007100182824,sub_7100182824,false
0000007100182898,sub_7100182898,false
0000007100182900,sub_7100182900,false
0000007100182908,sub_7100182908,false
0000007100182910,sub_7100182910,false
0000007100182918,sub_7100182918,false
0000007100182920,nullsub_107,false
0000007100182924,sub_7100182924,false
00000071001829A4,sub_71001829A4,false
00000071001829AC,sub_71001829AC,false
00000071001829B4,sub_71001829B4,false
0000007100182A28,sub_7100182A28,false
0000007100182A30,sub_7100182A30,false
0000007100182A38,sub_7100182A38,false
0000007100182A80,sub_7100182A80,false
0000007100182A88,sub_7100182A88,false
0000007100182A90,sub_7100182A90,false
0000007100182AD4,_ZN27SenobiStateEnemyStateWanderC1EP6Senobi,false
0000007100182B2C,_ZN27SenobiStateEnemyStateWander6appearEv,false
0000007100182B40,_ZN27SenobiStateEnemyStateWander12setNerveWaitEv,false
0000007100182B7C,_ZN27SenobiStateEnemyStateWander7exeWaitEv,false
0000007100182D10,_ZN27SenobiStateEnemyStateWander7exeWalkEv,false
0000007100182EC4,_ZN27SenobiStateEnemyStateWander7exeFallEv,false
0000007100182FAC,_ZN27SenobiStateEnemyStateWanderD0Ev,false
0000007100182FD0,sub_7100182FD0,false
0000007100182FD8,sub_7100182FD8,false
0000007100182FE0,sub_7100182FE0,false
0000007100182FE8,sub_7100182FE8,false
0000007100182FF0,_ZN15SenobiStateHackC1EP6SenobiRKN2al13ActorInitInfoEPP14IUsePlayerHack,false
000000710018352C,_ZN15SenobiStateHack6appearEv,false
0000007100183604,_ZN15SenobiStateHack4killEv,false
0000007100183724,_ZN15SenobiStateHack10endStretchEv,false
00000071001837B0,sub_71001837B0,false
00000071001838D4,_ZN15SenobiStateHack16endStretchCameraEv,false
000000710018390C,_ZN15SenobiStateHack7controlEv,false
0000007100183A70,_ZN15SenobiStateHack18updateCameraTargetEv,false
0000007100183A84,_ZN15SenobiStateHack28updateCameraTargetBossBattleEv,false
0000007100183C48,_ZN15SenobiStateHack24updateCameraTargetNormalEv,false
0000007100183D78,_ZN15SenobiStateHack13updatePoseAirEv,false
0000007100183E7C,_ZN15SenobiStateHack23tryRequestStretchCameraEv,false
0000007100183EE8,_ZN15SenobiStateHack12attackSensorEPN2al9HitSensorES2_,false
0000007100184218,_ZNK15SenobiStateHack21isEnableSendPartsMoveEPN2al9HitSensorES2_,false
00000071001842E0,_ZN15SenobiStateHack10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_,false
0000007100184640,_ZN15SenobiStateHack14updateColliderEv,false
00000071001846A4,_ZN15SenobiStateHack12updateShadowEv,false
0000007100184710,_ZN15SenobiStateHack12resetCounterEv,false
000000710018471C,_ZNK15SenobiStateHack19getStretchLengthMaxEv,false
0000007100184724,_ZN15SenobiStateHack7tryJumpEb,false
000000710018480C,_ZN15SenobiStateHack7tryTurnEb,false
00000071001848B0,_ZN15SenobiStateHack7tryLandEv,false
000000710018495C,_ZN15SenobiStateHack10tryEndHackEv,false
00000071001849B4,_ZN15SenobiStateHack17setHackStartSwoonEv,false
00000071001849C4,_ZNK15SenobiStateHack11isEndCancelEv,false
00000071001849D4,_ZNK15SenobiStateHack10isEndResetEv,false
00000071001849E4,_ZN15SenobiStateHack16exeWaitHackStartEv,false
0000007100184A58,_ZN15SenobiStateHack21exeWaitHackStartSwoonEv,false
0000007100184AA0,_ZN15SenobiStateHack12exeHackStartEv,false
0000007100184BAC,_ZN15SenobiStateHack7exeMoveEv,false
0000007100184C7C,_ZN15SenobiStateHack10exeStretchEv,false
00000071001852F4,_ZN15SenobiStateHack9exeShrinkEv,false
00000071001854B8,_ZN15SenobiStateHack7exeJumpEv,false
00000071001856B8,_ZN15SenobiStateHack7exeBlowEv,false
00000071001857D8,_ZN15SenobiStateHack10exeTrampleEv,false
00000071001857FC,_ZN15SenobiStateHack16exeCancelStretchEv,false
00000071001859D4,_ZN15SenobiStateHack7exeLandEv,false
0000007100185B24,_ZN15SenobiStateHackD0Ev,false
0000007100185B48,_ZNK15SenobiStateHack17getPlayerColliderEv,false
0000007100185B50,_ZThn32_NK15SenobiStateHack17getPlayerColliderEv,false
0000007100185B58,sub_7100185B58,false
0000007100185B60,sub_7100185B60,false
0000007100185B68,sub_7100185B68,false
0000007100185B70,sub_7100185B70,false
0000007100185B98,sub_7100185B98,false
0000007100185BE0,sub_7100185BE0,false
0000007100185C54,sub_7100185C54,false
0000007100185C5C,sub_7100185C5C,false
0000007100185C64,nullsub_108,false
0000007100185C68,nullsub_109,false
0000007100185C6C,sub_7100185C6C,false
0000007100185C74,sub_7100185C74,false
0000007100185C7C,sub_7100185C7C,false
0000007100185C84,sub_7100185C84,false
0000007100185C8C,_ZN24SenobiStateHackStateMoveC1EP6SenobiPP14IUsePlayerHackP19IUsePlayerCollision,false
0000007100185D54,_ZN24SenobiStateHackStateMove6appearEv,false
0000007100185DC4,_ZN24SenobiStateHackStateMove12setLandNerveEv,false
0000007100185E00,_ZNK24SenobiStateHackStateMove8isMovingEv,false
0000007100185E10,_ZNK24SenobiStateHackStateMove9isFallingEv,false
0000007100185E58,_ZNK24SenobiStateHackStateMove15isEnableStretchEv,false
0000007100185E80,_ZN24SenobiStateHackStateMove7exeWaitEv,false
0000007100185FE4,_ZN24SenobiStateHackStateMove7exeMoveEv,false
00000071001861CC,_ZN24SenobiStateHackStateMove7exeFallEv,false
0000007100186298,_ZN24SenobiStateHackStateMove7exeLandEv,false
000000710018640C,_ZN24SenobiStateHackStateMoveD0Ev,false
0000007100186430,sub_7100186430,false
0000007100186438,sub_7100186438,false
0000007100186440,sub_7100186440,false
0000007100186448,sub_7100186448,false
0000007100186450,sub_7100186450,false
0000007100186458,_ZN4TankC2EPKc,false
0000007100186558,_ZN4TankC1EPKc,false
0000007100186664,_ZN4Tank4initERKN2al13ActorInitInfoE,false
0000007100186DF4,_ZN4Tank11enableShootEv,false
0000007100186E00,_ZN4Tank12disableShootEv,false
0000007100186E08,_ZN4Tank18initAfterPlacementEv,false
0000007100186E60,_ZN4Tank6appearEv,false
0000007100186F74,_ZN4Tank18isExistAndNearRailEv,false
0000007100187030,_ZN4Tank4killEv,false
0000007100187054,_ZN4Tank7controlEv,false
00000071001872C4,_ZN4Tank3dieEv,false
0000007100187358,_ZN4Tank8calcAnimEv,false
00000071001873A8,_ZN4Tank12attackSensorEPN2al9HitSensorES2_,false
000000710018753C,_ZN4Tank10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_,false
0000007100187C54,_ZN4Tank10isMyBulletEPN2al9HitSensorE,false
0000007100187CB4,_ZN4Tank13shootByPlayerERKN4sead7Vector3IfEEfi,false
0000007100187DE0,_ZNK4Tank7isSwoonEv,false
0000007100187DF0,_ZN4Tank10appearCtrlEv,false
0000007100187E40,_ZN4Tank23preInitHandleByMofumofuEv,false
0000007100187E4C,_ZN4Tank17appearAndDemoWaitEv,false
0000007100187E80,_ZN4Tank11endDemoWaitEv,false
0000007100187E8C,_ZN4Tank20startShootByMofumofuEv,false
0000007100187E9C,_ZN4Tank23startBlowDownByMofumofuEPN2al9HitSensorE,false
0000007100187F80,_ZN4Tank11startReviveEv,false
0000007100187F88,_ZN4Tank18startRevivePrepareEv,false
0000007100187F98,_ZN4Tank22forceEndHackByMofumofuEv,false
0000007100187FD0,_ZN4Tank30setSubjectiveCameraLimitDegreeEff,false
0000007100187FE0,_ZN4Tank33setSubjectiveCameraAimFollorRateVEf,false
0000007100187FEC,_ZNK4Tank9isHackingEv,false
0000007100187FFC,_ZNK4Tank15isRevivePrepareEv,false
0000007100188040,_ZNK4Tank19isEnableStartAttackEv,false
0000007100188084,_ZN4Tank7exeWaitEv,false
00000071001881C4,_ZN4Tank4turnEv,false
0000007100188478,_ZN4Tank9exeAppearEv,false
000000710018859C,_ZN4Tank7exeMoveEv,false
0000007100188790,_ZN4Tank13exeAttackSignEv,false
0000007100188850,_ZN4Tank8exeShootEv,false
0000007100188BD8,_ZN4Tank13isEnableShootEv,false
0000007100188C8C,_ZN4Tank8exeResetEv,false
0000007100188E60,_ZN4Tank33exeReviveInsideScreenNoAutoReviveEv,false
0000007100188EBC,_ZN4Tank21exeReviveInsideScreenEv,false
0000007100188FD4,_ZN4Tank16exePressReactionEv,false
00000071001890CC,_ZN4Tank12exePressDownEv,false
00000071001891B8,_ZN4Tank11exeBlowDownEv,false
0000007100189288,_ZN4Tank12exeDamageCapEv,false
000000710018936C,_ZN4Tank12exeAttackHitEv,false
00000071001894A0,_ZN4Tank8exeSwoonEv,false
0000007100189638,_ZN4Tank7exeHackEv,false
0000007100189688,_ZN4Tank11exeDemoWaitEv,false
00000071001896C4,_ZNK4Tank16countAliveBulletEv,false
0000007100189734,sub_7100189734,false
000000710018973C,sub_710018973C,false
0000007100189744,sub_7100189744,false
0000007100189794,sub_7100189794,false
000000710018979C,sub_710018979C,false
00000071001897A4,sub_71001897A4,false
00000071001897AC,sub_71001897AC,false
000000710018980C,sub_710018980C,false
0000007100189814,sub_7100189814,false
000000710018981C,sub_710018981C,false
0000007100189824,sub_7100189824,false
000000710018982C,sub_710018982C,false
0000007100189834,sub_7100189834,false
000000710018983C,sub_710018983C,false
0000007100189844,sub_7100189844,false
000000710018984C,sub_710018984C,false
000000710018988C,_ZNK2al10FunctorV0MIP4TankMS1_FvvEEclEv,false
00000071001898A8,_ZNK2al10FunctorV0MIP4TankMS1_FvvEE5cloneEv,false
00000071001898F4,_ZN2al10FunctorV0MIP4TankMS1_FvvEED0Ev,false
00000071001898F8,sub_71001898F8,false
000000710018999C,_ZN10TankBulletC2EPKc,false
0000007100189A30,_ZN10TankBulletC1EPKc,false
0000007100189AD0,_ZN10TankBullet4initERKN2al13ActorInitInfoE,false
0000007100189B68,_ZN10TankBullet12attackSensorEPN2al9HitSensorES2_,false
0000007100189D88,_ZN10TankBullet7explodeEv,false
0000007100189DF8,_ZN10TankBullet6appearEv,false
0000007100189E24,_ZN10TankBullet10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_,false
0000007100189FF0,_ZN10TankBullet5shootERKN4sead7Vector3IfEES4_ibb,false
000000710018A0E8,_ZN10TankBullet13shootByPlayerERKN4sead7Vector3IfEES4_S4_S4_fi,false
000000710018A384,_ZN10TankBullet8exeStartEv,false
000000710018A3C4,_ZN10TankBullet7exeMoveEv,false
000000710018A534,_ZN10TankBullet9disappearEv,false
000000710018A540,_ZN10TankBullet13exeMovePlayerEv,false
000000710018A940,_ZN10TankBullet10exeExplodeEv,false
000000710018AA40,_ZN10TankBullet11exeYoshiEatEv,false
000000710018AA44,sub_710018AA44,false
000000710018AA88,nullsub_110,false
000000710018AA8C,sub_710018AA8C,false
000000710018AA94,sub_710018AA94,false
000000710018AA9C,sub_710018AA9C,false
000000710018AAA4,_ZN14TankReviveCtrlC2EPKc,false
000000710018AB20,_ZN14TankReviveCtrlC1EPKc,false
000000710018ABA8,_ZN14TankReviveCtrl4initERKN2al13ActorInitInfoE,false
000000710018ACB8,_ZN14TankReviveCtrl7controlEv,false
000000710018AE54,_ZN13TankStateHackC1EP4TankRKN2al13ActorInitInfoEPfS6_PN4sead7Vector3IfEEPNS7_4QuatIfEES6_,false
000000710018B104,_ZN13TankStateHack6appearEv,false
000000710018B1AC,_ZN13TankStateHack4killEv,false
000000710018B29C,_ZN13TankStateHack7controlEv,false
000000710018B310,_ZN13TankStateHack5resetEv,false
000000710018B354,_ZN13TankStateHack27receiveMsgInitCapTargetInfoEPKN2al9SensorMsgE,false
000000710018B364,_ZN13TankStateHack25receiveMsgNpcScareByEnemyEPKN2al9SensorMsgE,false
000000710018B374,_ZN13TankStateHack19receiveMsgHackStartEPKN2al9SensorMsgEPNS0_9HitSensorES5_,false
000000710018B3F0,_ZN13TankStateHack10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_,false
000000710018B4D0,_ZN13TankStateHack17receiveMsgHackEndEPKN2al9SensorMsgEPNS0_9HitSensorES5_,false
000000710018B528,_ZN13TankStateHack7endHackEv,false
000000710018B664,_ZN13TankStateHack12attackSensorEPN2al9HitSensorES2_,false
000000710018B724,_ZN13TankStateHack12exeStartDemoEv,false
000000710018BEBC,_ZN13TankStateHack10updatePoseEv,false
000000710018BFE4,_ZN13TankStateHack7exeWaitEv,false
000000710018C09C,_ZN13TankStateHack14updateVelocityEb,false
000000710018C394,_ZN13TankStateHack12updateCameraEv,false
000000710018CEF0,_ZN13TankStateHack27tryChangeNerveIfTrigerShootEv,false
000000710018CFB4,_ZN13TankStateHack7exeMoveEv,false
000000710018D068,_ZN13TankStateHack8exeShootEv,false
000000710018D1F0,_ZN13TankStateHack14exeShootReloadEv,false
000000710018D2D8,_ZN13TankStateHack7exeFallEv,false
000000710018D384,_ZN13TankStateHack7exeLandEv,false
000000710018D3FC,_ZN13TankStateHack14forceEndIfHackEv,false
000000710018D448,_ZNK13TankStateHack22calcAimCursorLayoutPosEPN4sead7Vector2IfEE,false
000000710018D480,_ZN13TankStateHack5shootEv,false
000000710018D510,_ZN13TankStateHackD0Ev,false
000000710018D534,sub_710018D534,false
000000710018D53C,sub_710018D53C,false
000000710018D544,sub_710018D544,false
000000710018D54C,sub_710018D54C,false
000000710018D554,sub_710018D554,false
000000710018D55C,sub_710018D55C,false
000000710018D564,sub_710018D564,false
000000710018D56C,_ZN15TestBgmBeatSyncC2EPKc,false
000000710018D600,_ZN15TestBgmBeatSyncC1EPKc,false
000000710018D6A0,_ZN15TestBgmBeatSync4initERKN2al13ActorInitInfoE,false
000000710018D8B0,_ZN15TestBgmBeatSync6appearEv,false
000000710018D8F4,_ZN15TestBgmBeatSync4killEv,false
000000710018D920,_ZN15TestBgmBeatSync7controlEv,false
000000710018DA68,_ZN15TestBgmBeatSync7exeWaitEv,false
000000710018DAA0,_ZN15TestBgmBeatSync12applyGravityEv,false
000000710018DB90,_ZN15TestBgmBeatSync13isEnableShootEv,false
000000710018DC38,_ZN15TestBgmBeatSync18isExistAndNearRailEv,false
000000710018DCF4,_ZN15TestBgmBeatSync4turnEv,false
000000710018DE34,sub_710018DE34,false
000000710018DE70,sub_710018DE70,false
000000710018DECC,_ZN18TestGraphMoveEnemyC2EPKcPKN2al5GraphE,false
000000710018DF78,_ZN18TestGraphMoveEnemyC1EPKcPKN2al5GraphE,false
000000710018E028,_ZN18TestGraphMoveEnemy4initERKN2al13ActorInitInfoE,false
000000710018E108,_ZN18TestGraphMoveEnemy7controlEv,false
000000710018E110,_ZN18TestGraphMoveEnemy7exeMoveEv,false
000000710018E228,_ZN18TestGraphMoveEnemy10exeMoveEndEv,false
000000710018E438,_ZN18TestGraphMoveEnemy11exeReactionEv,false
000000710018E478,_ZN18TestGraphMoveEnemy12attackSensorEPN2al9HitSensorES2_,false
000000710018E514,_ZN18TestGraphMoveEnemy10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_,false
000000710018E554,sub_710018E554,false
000000710018E55C,sub_710018E55C,false
000000710018E564,sub_710018E564,false
000000710018E5A8,_ZN6TogezoC2EPKc,false
000000710018E66C,_ZN6TogezoC1EPKc,false
000000710018E73C,_ZN6Togezo4initERKN2al13ActorInitInfoE,false
000000710018E868,_ZN6Togezo12listenAppearEv,false
000000710018E874,_ZN6Togezo10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_,false
000000710018EAE4,_ZN6Togezo12attackSensorEPN2al9HitSensorES2_,false
000000710018EBD8,_ZN6Togezo7controlEv,false
000000710018ED68,_ZN6Togezo14updateColliderEv,false
000000710018EF44,_ZN6Togezo7exeWaitEv,false
000000710018EFC8,_ZN6Togezo9exeWanderEv,false
000000710018F0A4,_ZN6Togezo7exeTurnEv,false
000000710018F1E4,_ZN6Togezo7exeFindEv,false
000000710018F290,sub_710018F290,false
000000710018F388,_ZN6Togezo8exeChaseEv,false
000000710018F538,_ZN6Togezo7exeFallEv,false
000000710018F5B0,_ZN6Togezo7exeLandEv,false
000000710018F660,_ZN6Togezo9exeAttackEv,false
000000710018F6CC,_ZN6Togezo9exeCapHitEv,false
000000710018F904,_ZN6Togezo11exeBlowDownEv,false
000000710018F998,sub_710018F998,false
000000710018FA20,sub_710018FA20,false
000000710018FA28,sub_710018FA28,false
000000710018FA30,sub_710018FA30,false
000000710018FA38,sub_710018FA38,false
000000710018FAA8,sub_710018FAA8,false
000000710018FAB0,sub_710018FAB0,false
000000710018FB2C,sub_710018FB2C,false
000000710018FB34,sub_710018FB34,false
000000710018FB3C,sub_710018FB3C,false
000000710018FB44,_ZNK2al10FunctorV0MIP6TogezoMS1_FvvEEclEv,false
000000710018FB60,_ZNK2al10FunctorV0MIP6TogezoMS1_FvvEE5cloneEv,false
000000710018FBAC,_ZN2al10FunctorV0MIP6TogezoMS1_FvvEED0Ev,false
000000710018FBB0,_ZN8Togezo2DC2EPKc,false
000000710018FC78,_ZN8Togezo2DC1EPKc,false
000000710018FD3C,_ZN8Togezo2D4initERKN2al13ActorInitInfoE,false
000000710018FE3C,_ZN8Togezo2D12attackSensorEPN2al9HitSensorES2_,false
000000710018FF28,_ZN8Togezo2D10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_,false
0000007100190094,_ZN8Togezo2D9startMoveEv,false
00000071001900C0,_ZN8Togezo2D7controlEv,false
0000007100190228,_ZN8Togezo2D7exeWalkEv,false
00000071001902D4,_ZN8Togezo2D9exeDamageEv,false
0000007100190394,_ZN8Togezo2D11exeHideWaitEv,false
0000007100190414,_ZNK8Togezo2D23getActorDimensionKeeperEv,false
000000710019041C,_ZThn264_NK8Togezo2D23getActorDimensionKeeperEv,false
0000007100190424,sub_7100190424,false
000000710019042C,sub_710019042C,false
0000007100190434,sub_7100190434,false
000000710019043C,_ZN16TRexHackTurnInfoC2Ev,false
000000710019044C,_ZN16TRexHackTurnInfo10resetSpeedEv,false
000000710019045C,_ZN16TRexHackTurnInfo15updateWithInputEv,false
000000710019048C,_ZN16TRexHackTurnInfo13updateNoInputEv,false
00000071001904B0,_ZN16TRexHackTurnInfo15setReverseInputEv,false
00000071001904BC,_ZNK16TRexHackTurnInfo15isExistPreInputEv,false
00000071001904CC,_ZNK16TRexHackTurnInfo24isInvalidUpdateTurnSpeedEv,false
00000071001904D8,_ZNK16TRexHackTurnInfo14calcInputScaleEv,false
00000071001904E8,_ZN4TRexC2EPKc,false
000000710019065C,_ZN4TRexC1EPKc,false
00000071001907CC,_ZN4TRex4initERKN2al13ActorInitInfoE,false
00000071001913E8,_ZNK4TRex13getLeftFootIKEv,false
00000071001913F4,_ZNK4TRex14getRightFootIKEv,false
0000007100191400,_ZN4TRex18initAfterPlacementEv,false
0000007100191460,_ZN4TRex6appearEv,false
0000007100191528,_ZN4TRex4killEv,false
00000071001915C4,_ZN4TRex8movementEv,false
00000071001916F4,_ZN4TRex7controlEv,false
0000007100191C94,sub_7100191C94,false
0000007100191E88,sub_7100191E88,false
0000007100191F48,sub_7100191F48,false
000000710019204C,sub_710019204C,false
00000071001922B4,_ZN4TRex14updateColliderEv,false
0000007100192B34,_ZN4TRex8calcAnimEv,false
0000007100192FF0,_ZN4TRex12attackSensorEPN2al9HitSensorES2_,false
00000071001931DC,sub_71001931DC,false
0000007100193294,_ZN4TRex10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_,false
0000007100193B34,_ZN4TRex8exeSleepEv,false
0000007100193D04,_ZN4TRex8endSleepEv,false
0000007100193D3C,_ZN4TRex13exeSwoonStartEv,false
0000007100193EE0,_ZN4TRex17exeSwoonStartLandEv,false
000000710019405C,_ZN4TRex8exeSwoonEv,false
00000071001940BC,sub_71001940BC,false
0000007100194214,_ZN4TRex7exeFallEv,false
00000071001942BC,_ZN4TRex7exeLandEv,false
0000007100194300,_ZN4TRex12exeHackStartEv,false
0000007100194670,sub_7100194670,false
0000007100194728,_ZN4TRex11exeHackWaitEv,false
00000071001948C8,_ZN4TRex17exeHackAttackWaitEv,false
00000071001949D8,_ZN12TRexFunction39sendMsgTRexAttackToAllCollidedCollisionEPK4TRex,false
0000007100194AC8,_ZN4TRex17endHackAttackWaitEv,false
0000007100194ACC,_ZN4TRex11exeHackMoveEv,false
0000007100194E4C,sub_7100194E4C,false
0000007100194FF8,_ZN12TRexFunction31updateMaterialCodeByFootCollideEP4TRexPK10TRexFootIK,false
0000007100195040,sub_7100195040,false
00000071001953F8,sub_71001953F8,false
00000071001955A0,_ZN4TRex16exeHackMoveAfterEv,false
0000007100195948,_ZN4TRex17exeHackMoveGroundEv,false
0000007100195B6C,_ZN12TRexFunction15appearFootPrintEPN2al14LiveActorGroupEPK4TRexb,false
0000007100195BF8,_ZN4TRex15exeHackMoveJumpEv,false
0000007100195D3C,sub_7100195D3C,false
0000007100196038,_ZN4TRex14exeHackMoveEndEv,false
00000071001961D0,_ZN4TRex15exeHackHoldJumpEv,false
000000710019631C,sub_710019631C,false
0000007100196414,_ZN4TRex11exeHackFallEv,false
00000071001964D4,_ZN4TRex16exeHackJumpStartEv,false
00000071001965E8,_ZN4TRex11exeHackJumpEv,false
0000007100196650,_ZN4TRex11exeHackTurnEv,false
0000007100196A04,_ZN4TRex14exeHackTurnEndEv,false
0000007100196BCC,_ZN4TRex11exeHackLandEv,false
0000007100196DE4,_ZN4TRex11endHackLandEv,false
0000007100196DF0,_ZN4TRex8exeResetEv,false
0000007100196E90,_ZN4TRex23resetAllJointControllerEv,false
0000007100196F28,_ZN4TRex18exePatrolWalkStartEv,false
0000007100196FA8,sub_7100196FA8,false
000000710019715C,_ZN4TRex13exePatrolWalkEv,false
00000071001971DC,_ZN4TRex18exePatrolWalkAfterEv,false
0000007100197438,_ZN12TRexFunction22updatePatrolRouteRiderEP20TRexPatrolRouteRiderPK4TRex,false
00000071001974D0,sub_71001974D0,false
0000007100197658,_ZN4TRex19exePatrolWalkGroundEv,false
00000071001978E0,sub_71001978E0,false
0000007100197B00,_ZN4TRex17exePatrolWalkEndLEv,false
0000007100197B44,_ZN4TRex18exePatrolWaitSniffEv,false
0000007100197BF4,_ZN4TRex20exePatrolNoticeSniffEv,false
0000007100197D44,_ZN4TRex18exePatrolTurnMarioEv,false
0000007100197DE0,_ZN12TRexFunction17executePatrolTurnEPN2al9IUseNerveEP4TRexPN4sead7Vector3IfEES8_,false
0000007100198020,_ZN4TRex17exePatrolTurnBackEv,false
00000071001980BC,_ZN4TRex13exePatrolDashEv,false
00000071001981BC,sub_71001981BC,false
0000007100198264,_ZN4TRex17exePatrolHoldJumpEv,false
00000071001982E0,sub_71001982E0,false
0000007100198400,_ZN4TRex13exePatrolFallEv,false
000000710019849C,_ZN4TRex13exePatrolLandEv,false
0000007100198548,_ZN4TRex28exePatrolSwoonStartDashClashEv,false
0000007100198650,_ZN4TRex19exePatrolSwoonStartEv,false
0000007100198754,_ZN4TRex14exePatrolSwoonEv,false
00000071001987CC,_ZN4TRex17exePatrolSwoonEndEv,false
0000007100198930,_ZN4TRex14exePatrolResetEv,false
0000007100198A9C,_ZNK4TRex29isEnableBreakPartsForceScrollEv,false
0000007100198AE0,_ZN4TRex22getMaxSinkGroundHeightEv,false
0000007100198AEC,_ZN4TRex23getHoldJumpStartUpSpeedEv,false
0000007100198AF4,_ZN4TRex20getHoldJumpMoveAccelEv,false
0000007100198AFC,_ZN4TRex21getPatrolGravityAccelEv,false
0000007100198B04,_ZN4TRex23getPatrolGroundFrictionEv,false
0000007100198B10,_ZN4TRex29getMaxPatrolFallSpeedOnGroundEv,false
0000007100198B18,_ZN4TRex24getHeadColliderShapeNameEv,false
0000007100198B24,_ZN4TRex23exeForceScrollStartFallEv,false
